book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
morning,Fri,COLOR,JOANNE,COLOR,JOANNE,2,145,Fri,afternoon,0,1,302,4,3,1,2,0,0,0,35
morning,Sat,COLOR,JOANNE,COLOR,BECKY,2,95,Thurs,morning,0,1,95,2,1,1,2,0,0,0,37
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,2,282,Sat,morning,0,1,282,2,1,1,2,0,0,1,28
morning,Sat,COLOR,JJ,COLOR,JJ,1,0,Fri,,1,0,145,4,2,2,2,1,1,0,36
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,0,0,Sat,,0,0,324,6,3,2,2,2,0,0,14
morning,Sat,COLOR,KELLY,COLOR,KELLY,1,45,Sat,morning,0,0,45,1,0,1,0,0,0,0,28
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,2,255.55,Sat,morning,0,1,155,2,1,1,2,0,0,0,49
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,2,120,Sat,morning,0,1,470,10,4,4,9,1,0,0,28
morning,Sat,COLOR,JOANNE,COLOR,JJ,2,82,Fri,afternoon,0,1,82,2,1,1,1,0,0,0,50
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,0,0,Fri,,1,0,82,2,1,1,0,1,1,0,1
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,2,152,Sat,morning,0,1,152,2,1,1,2,0,0,0,56
morning,Sat,COLOR,JOANNE,COLOR,JJ,2,102,Sat,morning,0,1,102,2,1,1,1,0,0,0,28
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,1,140,Sat,morning,0,0,140,1,0,1,0,0,0,0,56
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,1,50,Sat,afternoon,0,0,50,1,0,1,0,0,0,0,42
morning,Sat,COLOR,JOANNE,COLOR,JOANNE,2,214.1,Sat,afternoon,0,1,152,2,1,1,2,0,0,0,42
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,1,65,Thurs,evening,0,0,65,1,0,1,0,0,0,0,35
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,170,Sat,morning,0,1,170,2,1,1,2,0,0,0,33
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,195,Thurs,morning,0,1,365,4,2,2,4,0,0,0,35
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,210,Thurs,afternoon,0,1,210,2,1,1,2,0,0,0,35
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,0,Fri,afternoon,1,0,70,2,1,1,1,0,1,0,48
morning,Thurs,COLOR,JOANNE,COLOR,BECKY,0,0,Sat,,0,0,152,3,1,2,2,1,0,0,40
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,50,Fri,evening,0,0,450,7,5,2,2,2,3,0,13
morning,Thurs,COLOR,JJ,COLOR,JJ,2,105,Wed,afternoon,0,1,420,13,7,6,6,3,3,0,15
morning,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,172,Fri,morning,0,1,376,6,4,2,4,1,0,0,27
morning,Tues,COLOR,KELLY,COLOR,KELLY,1,0,Thurs,,1,0,55,2,1,1,0,1,1,0,5
morning,Tues,COLOR,JOANNE,COLOR,JOANNE,1,0,Thurs,,1,0,150,7,5,1,2,2,1,0,5
morning,Tues,COLOR,JJ,COLOR,JJ,2,105,Tues,afternoon,0,1,165,5,3,2,2,0,2,0,21
morning,Tues,COLOR,JOANNE,COLOR,JOANNE,1,130,Tues,afternoon,0,0,130,1,0,1,0,0,0,0,42
morning,Wed,COLOR,JOANNE,COLOR,JOANNE,1,120,Fri,,0,0,360,3,0,3,0,1,0,0,40
morning,Wed,COLOR,JOANNE,COLOR,JJ,2,132,Thurs,afternoon,0,1,132,2,1,1,2,0,0,0,41
morning,Wed,COLOR,JOANNE,COLOR,JOANNE,2,242,Thurs,afternoon,0,1,414,4,2,2,4,0,0,0,62
morning,Wed,COLOR,JOANNE,COLOR,JOANNE,2,172,Fri,afternoon,0,1,319,4,2,2,4,0,0,0,40
morning,Sat,MISC,JOANNE,COLOR,JOANNE,2,259.55,Fri,afternoon,0,1,618,6,4,2,5,0,0,0,15
morning,Wed,MISC,SINEAD,COLOR,SINEAD,2,115,Wed,afternoon,0,1,115,2,1,1,2,0,0,0,35
morning,Fri,STYLE,JJ,COLOR,JJ,2,40,Fri,afternoon,0,1,40,2,1,1,1,0,0,0,28
morning,Fri,STYLE,JJ,COLOR,JOANNE,2,192,Tues,afternoon,0,1,274,3,2,1,3,0,0,0,24
morning,Sat,STYLE,JJ,COLOR,JOANNE,2,137,Wed,afternoon,0,1,446,7,5,2,4,0,0,0,3
morning,Sat,STYLE,BECKY,COLOR,BECKY,2,95,Thurs,morning,0,1,95,2,1,1,2,0,0,0,37
morning,Sat,STYLE,JJ,COLOR,JJ,1,0,Fri,,1,0,145,4,2,2,2,1,1,0,36
morning,Sat,STYLE,JJ,COLOR,JOANNE,0,0,Sat,,0,0,324,6,3,2,2,2,0,0,14
morning,Sat,STYLE,BECKY,COLOR,JOANNE,2,255.55,Sat,morning,0,1,155,2,1,1,2,0,0,0,49
morning,Sat,STYLE,SINEAD,COLOR,JOANNE,0,0,Sat,,0,0,530,10,7,3,0,3,4,1,7
morning,Sat,STYLE,JJ,COLOR,JOANNE,2,215,Sat,morning,0,1,553,11,9,2,3,2,2,0,7
morning,Sat,STYLE,BECKY,COLOR,JOANNE,2,120,Sat,morning,0,1,470,10,4,4,9,1,0,0,28
morning,Sat,STYLE,JJ,COLOR,JJ,2,102,Sat,morning,0,1,102,2,1,1,1,0,0,0,28
morning,Sat,STYLE,JJ,COLOR,JOANNE,1,199.4,Fri,afternoon,0,1,380,4,0,4,3,1,0,0,1
morning,Sat,STYLE,JJ,COLOR,JOANNE,1,50,Sat,afternoon,0,0,50,1,0,1,0,0,0,0,42
morning,Sat,STYLE,JJ,COLOR,JOANNE,2,230,Wed,morning,0,1,312,3,2,1,2,0,0,0,24
morning,Sat,STYLE,KELLY,COLOR,JOANNE,2,214.1,Sat,afternoon,0,1,152,2,1,1,2,0,0,0,42
morning,Thurs,STYLE,BECKY,COLOR,JOANNE,2,0,Fri,afternoon,1,0,70,2,1,1,1,0,1,0,48
morning,Thurs,STYLE,BECKY,COLOR,JOANNE,2,192,Thurs,evening,0,1,592,9,7,1,2,2,3,1,7
morning,Tues,STYLE,JJ,COLOR,JOANNE,1,160,Tues,afternoon,0,0,242,2,1,1,0,0,0,0,28
morning,Tues,STYLE,BECKY,COLOR,KELLY,0,0,Wed,,1,0,30,3,1,2,0,2,1,0,13
morning,Tues,STYLE,JJ,COLOR,JJ,2,105,Tues,afternoon,0,1,165,5,3,2,2,0,2,0,21
morning,Wed,STYLE,HOUSE,COLOR,KELLY,2,135,Thurs,afternoon,0,1,135,2,1,1,2,0,0,0,6
morning,Wed,STYLE,JJ,COLOR,JJ,2,172,Tues,morning,0,1,254,3,2,1,2,0,0,0,50
morning,Wed,STYLE,JJ,COLOR,JOANNE,2,167,Tues,afternoon,0,1,167,2,1,1,2,0,0,0,64
morning,Wed,STYLE,JJ,COLOR,JOANNE,2,242,Thurs,afternoon,0,1,414,4,2,2,4,0,0,0,62
morning,Wed,STYLE,JJ,COLOR,JJ,2,0,Thurs,afternoon,1,0,210,4,2,2,2,0,2,0,27
morning,Wed,STYLE,JJ,COLOR,JOANNE,2,172,Fri,afternoon,0,1,319,4,2,2,4,0,0,0,40
morning,Fri,COLOR,KELLY,MISC,KELLY,1,0,Tues,evening,0,0,0,1,0,0,0,0,0,0,10
morning,Sat,COLOR,JOANNE,MISC,JOANNE,0,0,Sat,,0,0,350,8,3,3,7,1,0,0,28
morning,Sat,COLOR,KELLY,MISC,KELLY,1,0,Tues,evening,0,0,0,1,0,0,0,0,0,0,11
morning,Thurs,COLOR,JOANNE,MISC,JOANNE,3,220,Thurs,morning,0,1,220,3,1,1,3,0,0,0,49
morning,Fri,MISC,JJ,MISC,JJ,0,0,Fri,,0,0,180,7,3,0,0,1,0,0,14
morning,Sat,MISC,JJ,MISC,JJ,1,0,Thurs,evening,0,0,82,2,1,0,0,0,0,0,23
morning,Fri,STYLE,JJ,MISC,JJ,1,0,Fri,morning,0,0,0,1,0,0,0,0,0,0,21
morning,Fri,STYLE,JJ,MISC,JJ,1,0,Fri,morning,0,0,180,8,3,0,0,1,0,0,14
morning,Sat,STYLE,BECKY,MISC,JOANNE,0,0,Sat,,0,0,350,8,3,3,7,1,0,0,28
morning,Sat,STYLE,SINEAD,MISC,SINEAD,1,25,Wed,afternoon,1,0,425,10,6,2,4,2,2,0,10
morning,Thurs,STYLE,JJ,MISC,JJ,1,0,Fri,morning,0,0,120,5,2,0,0,0,0,0,20
morning,Thurs,STYLE,BECKY,MISC,JOANNE,3,220,Thurs,morning,0,1,220,3,1,1,3,0,0,0,49
morning,Thurs,STYLE,BECKY,MISC,SINEAD,1,0,Thurs,morning,0,0,160,3,2,0,0,0,0,0,21
morning,Tues,STYLE,JJ,MISC,JJ,1,0,Fri,morning,0,0,60,3,1,0,0,0,0,0,18
morning,Fri,COLOR,KELLY,STYLE,KELLY,1,339,Sat,morning,0,1,45,1,1,0,1,0,0,0,69
morning,Fri,COLOR,JOANNE,STYLE,SINEAD,1,110.33,Thurs,morning,0,1,70,1,1,0,1,0,0,0,15
morning,Fri,COLOR,JOANNE,STYLE,JJ,1,102,Fri,afternoon,0,0,294,5,3,2,0,2,2,0,7
morning,Fri,COLOR,JOANNE,STYLE,JJ,1,52,Fri,afternoon,0,0,204,4,3,1,2,1,0,0,7
morning,Sat,COLOR,JOANNE,STYLE,SINEAD,1,50,Wed,afternoon,0,0,402,7,6,1,3,0,0,0,3
morning,Sat,COLOR,JOANNE,STYLE,JJ,1,82,Tues,morning,0,0,82,1,1,0,0,0,0,0,46
morning,Sat,COLOR,JOANNE,STYLE,BECKY,1,60,Sat,morning,0,0,60,1,1,0,0,0,0,0,56
morning,Sat,COLOR,JOANNE,STYLE,JJ,1,82,Wed,morning,0,0,82,1,1,0,0,0,0,0,66
morning,Sat,COLOR,JOANNE,STYLE,JJ,1,102,Fri,afternoon,0,0,184,2,2,0,0,0,0,0,15
morning,Sat,COLOR,JOANNE,STYLE,JJ,1,82,Fri,morning,0,0,396,5,4,1,0,1,0,0,29
morning,Sat,COLOR,JOANNE,STYLE,BECKY,0,0,Sat,,0,0,338,9,8,1,1,2,2,0,7
morning,Sat,COLOR,JOANNE,STYLE,JJ,1,82,Sun,afternoon,0,0,82,1,1,0,0,0,0,0,6
morning,Thurs,COLOR,JOANNE,STYLE,BECKY,1,50,Fri,morning,0,0,604,11,9,2,5,0,0,0,6
morning,Tues,COLOR,JOANNE,STYLE,BECKY,1,0,Tues,evening,1,0,1100,17,13,4,1,4,7,0,7
morning,Tues,COLOR,JJ,STYLE,JJ,1,82,Thurs,morning,0,0,82,1,1,0,0,0,0,0,47
morning,Tues,COLOR,KELLY,STYLE,KELLY,0,0,Wed,,0,0,110,3,2,1,2,1,0,0,6
morning,Tues,COLOR,JOANNE,STYLE,JJ,1,82,Fri,morning,0,0,82,1,1,0,0,0,0,0,18
morning,Tues,COLOR,JOANNE,STYLE,JJ,0,0,Thurs,,0,0,0,1,1,0,0,1,0,0,54
morning,Wed,COLOR,JOANNE,STYLE,BECKY,0,0,Thurs,,0,0,917,16,13,3,4,4,5,0,6
morning,Wed,COLOR,JOANNE,STYLE,JJ,1,82,Wed,afternoon,0,0,82,1,1,0,0,0,0,0,49
morning,Fri,MISC,JJ,STYLE,JJ,1,60,Fri,morning,0,0,60,2,1,0,0,0,0,0,21
morning,Fri,MISC,JJ,STYLE,JJ,1,60,Tues,morning,0,0,120,4,2,0,0,0,0,0,17
morning,Fri,MISC,JJ,STYLE,JJ,1,60,Thurs,afternoon,0,0,150,3,3,0,0,0,0,0,15
morning,Sat,MISC,JJ,STYLE,JJ,1,102,Tues,evening,0,0,184,4,2,0,0,0,0,0,32
morning,Sat,MISC,JJ,STYLE,JJ,1,82,Thurs,morning,0,0,82,1,1,0,0,0,0,0,37
morning,Sat,MISC,JJ,STYLE,JJ,1,102,Tues,afternoon,0,0,184,3,2,0,0,0,0,0,18
morning,Sat,MISC,JJ,STYLE,BECKY,1,50,Sun,morning,0,0,135,3,3,0,0,0,0,0,20
morning,Sun,MISC,HOUSE,STYLE,JJ,1,40,Fri,afternoon,0,0,40,1,1,0,0,0,0,0,16
morning,Sun,MISC,HOUSE,STYLE,JJ,1,40,Fri,afternoon,0,0,40,1,1,0,0,0,0,0,16
morning,Thurs,MISC,SINEAD,STYLE,SINEAD,1,90,Thurs,afternoon,0,0,160,2,2,0,0,0,0,0,14
morning,Thurs,MISC,JOANNE,STYLE,SINEAD,1,50,Wed,afternoon,0,0,150,4,4,0,2,0,0,0,8
morning,Tues,MISC,JJ,STYLE,JJ,1,102,Wed,afternoon,0,0,184,2,2,0,0,0,0,0,34
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,94
morning,Fri,STYLE,BECKY,STYLE,SINEAD,1,35,Sat,afternoon,0,0,70,2,2,0,0,0,0,0,20
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Fri,afternoon,0,0,30,1,1,0,0,0,0,0,21
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Fri,morning,0,0,82,1,1,0,0,0,0,0,42
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,60,Tues,afternoon,0,0,60,1,1,0,0,0,0,0,52
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,80,Fri,morning,0,0,140,2,2,0,0,0,0,0,21
morning,Fri,STYLE,BECKY,STYLE,JJ,1,82,Thurs,afternoon,0,0,82,1,1,0,0,0,0,0,8
morning,Fri,STYLE,BECKY,STYLE,JJ,1,52,Fri,evening,0,0,554,10,8,2,5,0,0,0,7
morning,Fri,STYLE,JJ,STYLE,BECKY,2,190,Thurs,,0,1,844,14,11,3,8,1,0,0,8
morning,Fri,STYLE,JJ,STYLE,JJ,1,60,Thurs,morning,0,0,100,2,2,0,0,0,0,0,36
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Thurs,evening,0,0,30,1,1,0,0,0,0,0,64
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,160,Fri,morning,0,1,30,1,1,0,1,0,0,0,56
morning,Fri,STYLE,BECKY,STYLE,SINEAD,1,70,Thurs,afternoon,0,0,70,1,1,0,0,0,0,0,71
morning,Fri,STYLE,JJ,STYLE,SINEAD,1,70,Wed,morning,0,0,70,1,1,0,0,0,0,0,72
morning,Fri,STYLE,JJ,STYLE,SINEAD,1,70,Wed,morning,0,0,70,1,1,0,0,0,0,0,72
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Wed,evening,0,0,82,1,1,0,0,0,0,0,9
morning,Fri,STYLE,JJ,STYLE,JJ,0,0,Thurs,,0,0,314,4,3,1,0,1,0,0,15
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,60,Tues,morning,0,0,60,1,1,0,0,0,0,0,45
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Thurs,afternoon,0,0,82,2,2,0,0,1,1,0,43
morning,Fri,STYLE,JJ,STYLE,JJ,1,52,Thurs,morning,0,0,286,7,6,1,1,1,2,0,8
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,66
morning,Fri,STYLE,JJ,STYLE,JJ,1,52,Wed,afternoon,0,0,134,2,2,0,1,0,0,0,23
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,50,Fri,afternoon,0,0,80,2,2,0,0,0,0,0,28
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,50,Fri,morning,0,0,130,3,3,0,0,0,0,0,21
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,78.8,Fri,morning,0,1,180,4,4,0,1,0,0,0,14
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,50,Fri,morning,0,0,230,5,5,0,1,0,0,0,21
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,2,2,0,0,1,1,0,24
morning,Fri,STYLE,JJ,STYLE,JJ,1,102,Thurs,morning,0,0,236,4,4,0,0,1,1,0,43
morning,Fri,STYLE,JJ,STYLE,JJ,1,0,Sat,afternoon,1,0,184,3,3,0,0,0,1,0,20
morning,Fri,STYLE,KELLY,STYLE,KELLY,1,60,Fri,afternoon,0,0,60,1,1,0,0,0,0,0,28
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Fri,afternoon,0,0,30,1,1,0,0,0,0,0,105
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Fri,afternoon,0,0,82,1,1,0,0,0,0,0,49
morning,Fri,STYLE,JJ,STYLE,JJ,1,82,Fri,evening,0,1,40,1,1,0,1,0,0,0,28
morning,Fri,STYLE,BECKY,STYLE,BECKY,2,0,Fri,,1,0,300,3,2,1,2,1,1,1,14
morning,Fri,STYLE,HOUSE,STYLE,BECKY,1,30,Fri,morning,0,0,30,1,1,0,0,0,0,0,14
morning,Fri,STYLE,BECKY,STYLE,HOUSE,1,250,Fri,morning,0,0,280,2,2,0,0,0,0,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,330,3,3,0,0,0,1,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,380,4,4,0,0,0,2,0,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,80,Fri,morning,0,0,460,5,5,0,0,0,2,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,510,6,6,0,0,0,3,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,560,7,7,0,0,0,4,1,14
morning,Fri,STYLE,HOUSE,STYLE,BECKY,1,0,Fri,morning,1,0,610,8,8,0,0,0,5,0,7
morning,Fri,STYLE,BECKY,STYLE,HOUSE,1,250,Fri,morning,0,0,860,9,9,0,0,0,5,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,960,11,11,0,0,1,6,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,0,Fri,morning,1,0,1010,12,12,0,0,1,7,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,0,0,Thurs,,1,0,760,11,11,0,0,3,7,0,1
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,80,Fri,morning,0,0,840,12,12,0,0,3,7,1,7
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Thurs,afternoon,0,0,30,1,1,0,0,0,0,0,50
morning,Fri,STYLE,JJ,STYLE,JJ,1,60,Thurs,evening,0,0,160,3,3,0,0,0,0,0,36
morning,Fri,STYLE,JJ,STYLE,JJ,1,101.4,Fri,morning,0,1,220,4,4,0,1,0,0,0,21
morning,Fri,STYLE,JJ,STYLE,JJ,1,32,Tues,morning,0,0,32,1,1,0,0,0,0,0,38
morning,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Tues,morning,0,0,30,1,1,0,0,0,0,0,24
morning,Sat,STYLE,JJ,STYLE,JJ,1,82,Fri,morning,0,0,82,1,1,0,0,0,0,0,99
morning,Sat,STYLE,JJ,STYLE,JJ,1,60,Tues,afternoon,0,0,100,2,2,0,0,0,0,0,32
morning,Sat,STYLE,BECKY,STYLE,BECKY,1,50,Sun,morning,0,0,85,2,2,0,0,0,0,0,41
morning,Sat,STYLE,JJ,STYLE,JJ,1,82,Thurs,afternoon,0,0,82,1,1,0,0,0,0,0,37
morning,Sat,STYLE,BECKY,STYLE,BECKY,1,50,Fri,evening,0,0,80,2,2,0,0,0,0,0,43
morning,Sat,STYLE,JJ,STYLE,JJ,1,82,Tues,morning,0,0,82,1,1,0,0,0,0,0,46
morning,Sat,STYLE,JJ,STYLE,JJ,1,132.4,Sat,morning,0,1,82,1,1,0,1,0,0,0,49
morning,Sat,STYLE,JJ,STYLE,JJ,1,82,Sat,morning,0,0,82,1,1,0,0,0,0,0,63
morning,Sat,STYLE,JJ,STYLE,JJ,1,82,Wed,morning,0,0,82,1,1,0,0,0,0,0,66
morning,Sat,STYLE,BECKY,STYLE,BECKY,0,0,Sat,,0,0,80,3,3,0,0,1,0,0,14
morning,Sat,STYLE,JJ,STYLE,BECKY,1,30,Fri,evening,0,0,30,3,2,1,0,1,2,0,8
morning,Sat,STYLE,JJ,STYLE,JJ,1,172,Sat,morning,0,1,132,4,3,1,1,1,2,0,7
morning,Sat,STYLE,HOUSE,STYLE,JJ,1,82,Thurs,morning,0,0,82,1,1,0,0,0,0,0,37
morning,Sat,STYLE,JJ,STYLE,JJ,0,0,Fri,,0,0,236,4,4,0,1,1,0,0,36
morning,Sat,STYLE,JJ,STYLE,JJ,1,0,Wed,morning,1,0,82,2,2,0,0,0,1,0,31
morning,Sat,STYLE,JJ,STYLE,JJ,1,60,Sat,afternoon,0,0,100,2,2,0,0,0,0,0,35
morning,Sat,STYLE,JJ,STYLE,JJ,1,60,Sat,morning,0,0,160,3,3,0,0,0,0,0,35
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,1,70,Wed,evening,0,0,70,1,1,0,0,0,0,0,45
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,1,0,Wed,afternoon,1,0,570,10,10,0,0,4,5,1,3
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,1,0,Wed,afternoon,1,0,0,1,1,0,0,0,1,0,45
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,1,100.73,Sat,morning,0,1,70,1,1,0,1,0,0,0,14
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,2,50,Thurs,morning,0,1,50,2,2,0,2,0,0,0,2
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,1,80.73,Sat,morning,0,1,475,11,7,2,5,2,2,0,7
morning,Sat,STYLE,SINEAD,STYLE,SINEAD,1,80.73,Sat,morning,0,1,475,11,7,2,5,2,2,0,7
morning,Sat,STYLE,JJ,STYLE,JJ,1,60,Tues,afternoon,0,0,160,4,3,1,0,1,1,0,32
morning,Sat,STYLE,JJ,STYLE,JJ,1,102,Wed,morning,0,0,312,5,3,2,2,0,2,0,31
morning,Sat,STYLE,BECKY,STYLE,BECKY,1,50,Thurs,morning,0,0,140,3,3,0,0,0,0,0,30
morning,Sat,STYLE,BECKY,STYLE,BECKY,1,230,Tues,morning,0,0,230,1,1,0,0,0,0,1,11
morning,Sat,STYLE,HOUSE,STYLE,BECKY,1,0,Sat,afternoon,1,0,480,8,8,0,0,2,5,0,28
morning,Sat,STYLE,SINEAD,STYLE,BECKY,1,30,Sat,morning,0,0,30,1,1,0,0,0,0,0,35
morning,Sat,STYLE,JJ,STYLE,HOUSE,1,260,Sun,morning,0,0,292,2,2,0,0,0,0,1,6
morning,Sat,STYLE,JJ,STYLE,JJ,1,0,Sat,morning,1,0,344,3,3,0,0,0,1,1,7
morning,Sat,STYLE,JJ,STYLE,JJ,1,0,Sat,morning,1,0,396,4,4,0,0,0,2,1,14
morning,Sat,STYLE,KELLY,STYLE,KELLY,0,0,Sat,,1,0,0,1,1,0,0,1,1,0,7
morning,Sun,STYLE,JJ,STYLE,JJ,0,0,Sat,,1,0,130,5,5,0,2,1,1,0,8
morning,Sun,STYLE,BECKY,STYLE,SINEAD,1,35,Sat,morning,0,0,35,1,1,0,0,0,0,0,43
morning,Sun,STYLE,BECKY,STYLE,BECKY,1,30,Thurs,afternoon,0,0,30,1,1,0,0,0,0,0,59
morning,Sun,STYLE,BECKY,STYLE,SINEAD,1,0,Wed,afternoon,1,0,670,13,13,0,0,5,7,0,4
morning,Sun,STYLE,BECKY,STYLE,BECKY,1,50,Fri,afternoon,0,0,80,2,2,0,0,0,0,0,44
morning,Sun,STYLE,BECKY,STYLE,SINEAD,1,55,Sat,morning,0,0,85,2,2,0,0,0,0,0,36
morning,Sun,STYLE,HOUSE,STYLE,JJ,1,32,Tues,morning,0,0,32,1,1,0,0,0,0,0,19
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Thurs,evening,0,0,170,4,4,0,0,0,0,0,21
morning,Thurs,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,37
morning,Thurs,STYLE,JJ,STYLE,BECKY,1,50,Thurs,afternoon,0,0,1173,19,15,4,11,1,0,0,7
morning,Thurs,STYLE,JJ,STYLE,JJ,1,40,Wed,morning,0,0,40,1,1,0,0,0,0,0,36
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,60,Fri,afternoon,0,0,60,1,1,0,0,0,0,0,13
morning,Thurs,STYLE,BECKY,STYLE,SINEAD,1,35,Tues,morning,0,0,35,1,1,0,0,0,0,0,44
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Thurs,morning,0,0,85,2,2,0,0,0,0,0,28
morning,Thurs,STYLE,BECKY,STYLE,SINEAD,1,90,Wed,morning,0,0,160,2,2,0,0,0,0,0,43
morning,Thurs,STYLE,JJ,STYLE,JJ,1,82,Wed,morning,0,0,82,1,1,0,0,0,0,0,57
morning,Thurs,STYLE,JJ,STYLE,SINEAD,1,50,Sat,afternoon,0,0,234,6,5,1,1,1,2,0,5
morning,Thurs,STYLE,JJ,STYLE,JJ,1,102,Sat,afternoon,0,0,444,4,3,0,1,0,0,0,40
morning,Thurs,STYLE,BECKY,STYLE,TANYA,0,0,Wed,,0,0,140,3,3,0,0,1,0,0,1
morning,Thurs,STYLE,JJ,STYLE,JJ,1,52,Fri,morning,0,0,134,3,3,0,0,1,1,0,34
morning,Thurs,STYLE,HOUSE,STYLE,BECKY,1,0,Thurs,afternoon,1,0,692,11,9,1,2,2,5,0,7
morning,Thurs,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,37
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Fri,evening,0,0,80,2,2,0,0,0,0,0,27
morning,Thurs,STYLE,JJ,STYLE,JJ,1,60,Wed,morning,0,0,220,4,4,0,0,0,0,0,29
morning,Thurs,STYLE,JJ,STYLE,SINEAD,1,35,Tues,afternoon,0,0,35,1,1,0,0,0,0,0,72
morning,Thurs,STYLE,JJ,STYLE,BECKY,1,50,Sun,morning,0,0,720,14,14,0,0,5,7,0,4
morning,Thurs,STYLE,SINEAD,STYLE,JJ,1,32,Sat,morning,0,0,32,1,1,0,0,0,0,0,12
morning,Thurs,STYLE,JJ,STYLE,JJ,0,0,Thurs,,1,0,0,1,1,0,0,1,1,0,7
morning,Thurs,STYLE,JJ,STYLE,JJ,1,82,Thurs,afternoon,0,0,82,1,1,0,0,0,0,0,56
morning,Thurs,STYLE,JJ,STYLE,KELLY,1,55,Wed,morning,0,0,85,2,2,0,0,0,0,0,8
morning,Thurs,STYLE,BECKY,STYLE,SINEAD,1,55,Thurs,evening,0,0,90,2,2,0,0,0,0,0,28
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,60,Tues,evening,0,0,60,1,1,0,0,0,0,0,37
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,60,Tues,morning,0,0,180,3,3,0,0,0,0,0,23
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,60,Thurs,morning,0,0,240,4,4,0,0,0,0,0,21
morning,Thurs,STYLE,JJ,STYLE,JJ,1,82,Wed,morning,0,0,82,1,1,0,0,0,0,0,71
morning,Thurs,STYLE,BECKY,STYLE,BECKY,0,0,Fri,,0,0,1060,14,14,0,0,2,8,1,6
